funding_round_id,funded_object_id,investor_object_id,object_id,funded_at,funding_round_type,investor_name,company_name,category_code,category_norm,etf_primary,sector_name,confidence
19593,c:60273,f:6472,c:60273,2010-10-27,series-a,Capsalus,HERO Network,finance,finance,XLF,fintech,0.7
19603,c:52543,f:6475,c:52543,2010-07-15,series-b,Miralta Capital,LiveQoS,enterprise,enterprise,IGV,saas,0.7
19615,c:60185,f:5120,c:60185,2010-09-22,series-a,RhÃÂ´ne-Alpes CrÃÂ©ation,CroquetteLand,biotech,biotech,XBI,biotech,0.7
19615,c:60185,f:6485,c:60185,2010-09-22,series-a,Financiere De Champlain,CroquetteLand,biotech,biotech,XBI,biotech,0.7
19615,c:60185,f:5210,c:60185,2010-09-22,series-a,Sigefi Ventures Gestion,CroquetteLand,biotech,biotech,XBI,biotech,0.7
19615,c:60185,f:6486,c:60185,2010-09-22,series-a,Carvest CrÃÂ©dit Agricole RÃÂ©gions Investissement,CroquetteLand,biotech,biotech,XBI,biotech,0.7
19635,c:45436,f:1176,c:45436,2005-01-07,series-b,Highgrowth Partners,Net Transmit & Receive,software,software,IGV,saas,0.7
19658,c:60349,f:5119,c:60349,2005-08-05,series-a,Sudinnova,TLM Com,software,software,IGV,saas,0.7
19658,c:60349,f:2701,c:60349,2005-08-05,series-a,Banque de Vizille,TLM Com,software,software,IGV,saas,0.7
19668,c:58128,f:2243,c:58128,2010-09-08,series-a,KfW Bankengruppe,GreenPocket,software,software,IGV,saas,0.7
19668,c:58128,f:5586,c:58128,2010-09-08,series-a,Intelligent Venture Capital,GreenPocket,software,software,IGV,saas,0.7
19670,c:60407,f:408,c:60407,2010-08-10,series-a,Tech Coast Angels,IntraStage,software,software,IGV,saas,0.7
19671,c:60409,f:1060,c:60409,2010-07-21,series-a,JAFCO Asia,Consilium Software,software,software,IGV,saas,0.7
19672,c:60410,f:4754,c:60410,2010-07-17,series-b,Gamma Capital Partners,icomasoft,software,software,IGV,saas,0.7
19673,c:23328,f:3291,c:23328,2010-07-29,series-a,Baekeland Funds,Sigasi,hardware,hardware,SOXX,semiconductors,0.7
19678,c:60414,f:767,c:60414,2010-07-28,series-b,Celtic House Venture Partners,Morega Systems,software,software,IGV,saas,0.7
19678,c:60414,f:5716,c:60414,2010-07-28,series-b,Matrix Asset Management,Morega Systems,software,software,IGV,saas,0.7
19678,c:60414,f:5726,c:60414,2010-07-28,series-b,The Ontario Capital Growth,Morega Systems,software,software,IGV,saas,0.7
19678,c:60414,f:69,c:60414,2010-07-28,series-b,GrowthWorks Capital,Morega Systems,software,software,IGV,saas,0.7
19685,c:8765,f:1333,c:8765,2010-10-28,series-b,OVP Venture Partners,CarbonFlow,software,software,IGV,saas,0.7
19685,c:8765,f:1332,c:8765,2010-10-28,series-b,Clean Pacific Ventures,CarbonFlow,software,software,IGV,saas,0.7
19685,c:8765,f:3430,c:8765,2010-10-28,series-b,@Ventures,CarbonFlow,software,software,IGV,saas,0.7
19687,c:5085,f:3127,c:5085,2010-10-29,series-b,Andreessen Horowitz,SnapLogic,enterprise,enterprise,IGV,saas,0.7
19688,c:60446,f:2996,c:60446,2010-11-01,series-a,PrairieGold Venture Partners,Virtual Incision,biotech,biotech,XBI,biotech,0.7
19688,c:60446,f:6517,c:60446,2010-11-01,series-a,Bluestem Capital,Virtual Incision,biotech,biotech,XBI,biotech,0.7
19700,c:60456,f:562,c:60456,2010-09-08,series-a,Sierra Ventures,Prelert,software,software,IGV,saas,0.7
19700,c:60456,f:380,c:60456,2010-09-08,series-a,Fairhaven Capital Partners,Prelert,software,software,IGV,saas,0.7
19707,c:60458,f:4041,c:60458,2010-07-20,series-b,Oddo Asset Management,Greenext,software,software,IGV,saas,0.7
19707,c:60458,f:5063,c:60458,2010-07-20,series-b,CM-CIC Capital PrivÃÂ©,Greenext,software,software,IGV,saas,0.7
19717,c:60472,f:3091,c:60472,2010-07-15,series-b,Sofimac Partners,Allegorithmic,software,software,IGV,saas,0.7
19718,c:60473,f:4874,c:60473,2010-09-13,series-a,SFR Developpement,AriadNEXT,hardware,hardware,SOXX,semiconductors,0.7
19733,c:60507,f:1109,c:60507,2010-07-12,series-a,Wellcome Trust,Kymab,biotech,biotech,XBI,biotech,0.7
19736,c:53276,f:251,c:53276,2006-12-06,series-a,The Aurora Funds,Cardioxyl Pharmaceuticals,biotech,biotech,XBI,biotech,0.7
19736,c:53276,f:316,c:53276,2006-12-06,series-a,New Enterprise Associates,Cardioxyl Pharmaceuticals,biotech,biotech,XBI,biotech,0.7
19744,c:25914,f:2735,c:25914,2007-07-20,series-a,GBS Ventures,Nuon Therapeutics,biotech,biotech,XBI,biotech,0.7
19746,c:60513,f:762,c:60513,2010-07-01,series-a,Connecticut Innovations,Mira Dx,biotech,biotech,XBI,biotech,0.7
19747,c:60514,f:4813,c:60514,2010-08-05,series-a,BioScience Ventures Group,APEPTICO Forschung und Entwicklung,biotech,biotech,XBI,biotech,0.7
19747,c:60514,f:6533,c:60514,2010-08-05,series-a,V + Beteiligungs 2,APEPTICO Forschung und Entwicklung,biotech,biotech,XBI,biotech,0.7
19756,c:43752,f:6535,c:43752,2010-07-28,series-a,Lemhi Ventures,OneHealth Solutions,health,health,XBI,biotech,0.7
19766,c:60547,f:6542,c:60547,2010-07-12,series-b,MÃÂ©diterranÃÂ©e Investissements,Smartio,hardware,hardware,SOXX,semiconductors,0.7
19766,c:60547,f:3278,c:60547,2010-07-12,series-b,Investment Arm,Smartio,hardware,hardware,SOXX,semiconductors,0.7
19802,c:60605,f:2270,c:60605,2010-11-01,series-b,CHL Medical Partners,Vascular Pathways,biotech,biotech,XBI,biotech,0.7
19802,c:60605,f:3836,c:60605,2010-11-01,series-b,Ascension Ventures,Vascular Pathways,biotech,biotech,XBI,biotech,0.7
19802,c:60605,f:3823,c:60605,2010-11-01,series-b,MVM Life Science Partners,Vascular Pathways,biotech,biotech,XBI,biotech,0.7
19802,c:60605,f:5474,c:60605,2010-11-01,series-b,Arcus Ventures,Vascular Pathways,biotech,biotech,XBI,biotech,0.7
19806,c:16312,f:6551,c:16312,2010-07-14,series-b,Global Gateway Investment Group,Morphlabs,enterprise,enterprise,IGV,saas,0.7
19806,c:16312,f:1331,c:16312,2010-07-14,series-b,Frontera Capital,Morphlabs,enterprise,enterprise,IGV,saas,0.7
19806,c:16312,f:1883,c:16312,2010-07-14,series-b,CSK Venture Capital,Morphlabs,enterprise,enterprise,IGV,saas,0.7
19806,c:16312,f:6552,c:16312,2010-07-14,series-b,AO Capital Partners,Morphlabs,enterprise,enterprise,IGV,saas,0.7
19831,c:60696,f:1238,c:60696,2010-11-02,series-b,Okapi Venture Capital,PathCentral,enterprise,enterprise,IGV,saas,0.7
19831,c:60696,f:2647,c:60696,2010-11-02,series-b,Arboretum Ventures,PathCentral,enterprise,enterprise,IGV,saas,0.7
19831,c:60696,f:1169,c:60696,2010-11-02,series-b,Baird Venture Partners,PathCentral,enterprise,enterprise,IGV,saas,0.7
19843,c:60719,f:1317,c:60719,2010-08-30,series-a,Syncom Venture Partners,ShowUhow,enterprise,enterprise,IGV,saas,0.7
19859,c:60794,f:12,c:60794,2010-11-03,series-a,Austin Ventures,"Silverback Enterprise Group, Inc.",enterprise,enterprise,IGV,saas,0.7
19862,c:35419,f:6569,c:35419,2010-11-03,series-a,Syncarpha Capital,Cloud Sherpas,enterprise,enterprise,IGV,saas,0.7
19862,c:35419,f:6570,c:35419,2010-11-03,series-a,Vento Security Holdings,Cloud Sherpas,enterprise,enterprise,IGV,saas,0.7
19862,c:35419,f:5326,c:35419,2010-11-03,series-a,Hallett Capital,Cloud Sherpas,enterprise,enterprise,IGV,saas,0.7
19869,c:44177,f:6571,c:44177,2010-07-06,series-b,Roland Oetker,evocatal,biotech,biotech,XBI,biotech,0.7
19869,c:44177,f:4803,c:44177,2010-07-06,series-b,Sirius Seedfonds,evocatal,biotech,biotech,XBI,biotech,0.7
19869,c:44177,f:1186,c:44177,2010-07-06,series-b,High-Tech Gruenderfonds,evocatal,biotech,biotech,XBI,biotech,0.7
19870,c:39259,f:2574,c:39259,2010-09-27,series-a,JumpStart,Theravasc,biotech,biotech,XBI,biotech,0.7
19870,c:39259,f:5923,c:39259,2010-09-27,series-a,North Coast Angel Fund,Theravasc,biotech,biotech,XBI,biotech,0.7
19870,c:39259,f:4192,c:39259,2010-09-27,series-a,Portal Capital,Theravasc,biotech,biotech,XBI,biotech,0.7
19870,c:39259,f:6572,c:39259,2010-09-27,series-a,"TechColumbus, Investment Arm",Theravasc,biotech,biotech,XBI,biotech,0.7
19870,c:39259,f:6573,c:39259,2010-09-27,series-a,Physicians Investment Group,Theravasc,biotech,biotech,XBI,biotech,0.7
19871,c:60800,f:6574,c:60800,2010-08-02,series-a,Redalpine Venture Partners,InSphero,biotech,biotech,XBI,biotech,0.7
19871,c:60800,f:2862,c:60800,2010-08-02,series-a,ZKB Start-up Finance,InSphero,biotech,biotech,XBI,biotech,0.7
19909,c:60970,f:8243,c:60970,2011-10-15,series-a,AngeLab,Applix,enterprise,enterprise,IGV,saas,0.7
19909,c:60970,f:8244,c:60970,2011-10-15,series-a,Unlimited Fun SA,Applix,enterprise,enterprise,IGV,saas,0.7
19909,c:60970,f:4132,c:60970,2011-10-15,series-a,Principia  SGR,Applix,enterprise,enterprise,IGV,saas,0.7
19909,c:60970,f:12612,c:60970,2011-10-15,series-a,Hyppo Corporation,Applix,enterprise,enterprise,IGV,saas,0.7
19916,c:29618,f:3127,c:29618,2009-09-01,series-a,Andreessen Horowitz,Rockmelt,social,social,FDN,consumer_internet,0.7
19916,c:29618,f:29,c:29618,2009-09-01,series-a,First Round Capital,Rockmelt,social,social,FDN,consumer_internet,0.7
19916,c:29618,f:3181,c:29618,2009-09-01,series-a,SV Angel,Rockmelt,social,social,FDN,consumer_internet,0.7
19919,c:15496,f:4691,c:15496,2010-11-05,series-a,Lerer Ventures,Axial,software,software,IGV,saas,0.7
19919,c:15496,f:29,c:15496,2010-11-05,series-a,First Round Capital,Axial,software,software,IGV,saas,0.7
19919,c:15496,f:3271,c:15496,2010-11-05,series-a,Windcrest Partners,Axial,software,software,IGV,saas,0.7
19924,c:61044,f:2918,c:61044,2010-08-02,series-a,Vaekstfonden,EntomoPharm,biotech,biotech,XBI,biotech,0.7
19927,c:61047,f:2565,c:61047,2010-07-14,series-a,Bayern Kapital,ChromoTek,biotech,biotech,XBI,biotech,0.7
19927,c:61047,f:5848,c:61047,2010-07-14,series-a,High-Tech Grunderfonds Management,ChromoTek,biotech,biotech,XBI,biotech,0.7
19931,c:61051,f:5021,c:61051,2010-07-19,series-b,Aurinvest,Anaconda Pharma,biotech,biotech,XBI,biotech,0.7
19945,c:22168,f:903,c:22168,2010-11-07,series-a,Mercury Fund,Infochimps,enterprise,enterprise,IGV,saas,0.7
19945,c:22168,f:5233,c:22168,2010-11-07,series-a,ff Venture Capital,Infochimps,enterprise,enterprise,IGV,saas,0.7
19945,c:22168,f:6720,c:22168,2010-11-07,series-a,Dundee Venture Capital,Infochimps,enterprise,enterprise,IGV,saas,0.7
19945,c:22168,f:4327,c:22168,2010-11-07,series-a,Stage One Capital,Infochimps,enterprise,enterprise,IGV,saas,0.7
19959,c:36827,f:173,c:36827,2010-11-09,series-a,Shasta Ventures,ZEFR,enterprise,enterprise,IGV,saas,0.7
19959,c:36827,f:29,c:36827,2010-11-09,series-a,First Round Capital,ZEFR,enterprise,enterprise,IGV,saas,0.7
19959,c:36827,f:737,c:36827,2010-11-09,series-a,SoftTech VC,ZEFR,enterprise,enterprise,IGV,saas,0.7
19959,c:36827,f:446,c:36827,2010-11-09,series-a,Felicis Ventures,ZEFR,enterprise,enterprise,IGV,saas,0.7
19961,c:61209,f:5877,c:61209,2010-11-09,series-a,Heritage Group,Shareable Ink,enterprise,enterprise,IGV,saas,0.7
19961,c:61209,f:5875,c:61209,2010-11-09,series-a,"Nashville Capital Network, Investment Arm",Shareable Ink,enterprise,enterprise,IGV,saas,0.7
19961,c:61209,f:3809,c:61209,2010-11-09,series-a,Founder Collective,Shareable Ink,enterprise,enterprise,IGV,saas,0.7
19962,c:52047,f:18,c:52047,2010-11-09,series-b,Index Ventures,Gluster,enterprise,enterprise,IGV,saas,0.7
19962,c:52047,f:719,c:52047,2010-11-09,series-b,Nexus Venture Partners,Gluster,enterprise,enterprise,IGV,saas,0.7
19963,c:61210,f:1560,c:61210,2010-11-09,series-a,Beringea Private Equity,SenseLogix,enterprise,enterprise,IGV,saas,0.7
19963,c:61210,f:6600,c:61210,2010-11-09,series-a,North Star Equity Investment Partners,SenseLogix,enterprise,enterprise,IGV,saas,0.7
19970,c:13807,f:42,c:13807,2010-11-09,series-b,Bessemer Venture Partners,Twilio,enterprise,enterprise,IGV,saas,0.7
19970,c:13807,f:45,c:13807,2010-11-09,series-b,Union Square Ventures,Twilio,enterprise,enterprise,IGV,saas,0.7
19970,c:13807,f:5928,c:13807,2010-11-09,series-b,500 Startups,Twilio,enterprise,enterprise,IGV,saas,0.7
19970,c:13807,f:3181,c:13807,2010-11-09,series-b,SV Angel,Twilio,enterprise,enterprise,IGV,saas,0.7
19978,c:61240,f:6604,c:61240,2010-09-20,series-a,Yuuwa Capital,Agworld Pty Ltd,software,software,IGV,saas,0.7
19982,c:365,f:10,c:365,2010-11-10,series-b,Mission Ventures,Nirvanix,enterprise,enterprise,IGV,saas,0.7
19982,c:365,f:588,c:365,2010-11-10,series-b,Windward Ventures,Nirvanix,enterprise,enterprise,IGV,saas,0.7
19982,c:365,f:230,c:365,2010-11-10,series-b,Valhalla Partners,Nirvanix,enterprise,enterprise,IGV,saas,0.7
19982,c:365,f:367,c:365,2010-11-10,series-b,Intel Capital,Nirvanix,enterprise,enterprise,IGV,saas,0.7
19999,c:61285,f:2078,c:61285,2010-11-10,series-a,Kohlberg Ventures,RealGravity,enterprise,enterprise,IGV,saas,0.7
19999,c:61285,f:3429,c:61285,2010-11-10,series-a,Transmedia Capital,RealGravity,enterprise,enterprise,IGV,saas,0.7
20007,c:24853,f:123,c:24853,2010-11-10,series-a,Highland Capital Partners,Pixable,social,social,FDN,consumer_internet,0.7
20011,c:61306,f:539,c:61306,2010-09-15,series-a,Band of Angels,Voicebase,enterprise,enterprise,IGV,saas,0.7
20011,c:61306,f:8164,c:61306,2010-09-15,series-a,Ecosystem Ventures,Voicebase,enterprise,enterprise,IGV,saas,0.7
20012,c:61307,f:1811,c:61307,2010-08-02,series-a,Inventus Capital Partners,Wealth India Financial Services,finance,finance,XLF,fintech,0.7
20040,c:61369,f:2928,c:61369,2010-11-11,series-b,Signet Healthcare Partners,Arbor Pharmaceuticals,biotech,biotech,XBI,biotech,0.7
20040,c:61369,f:6614,c:61369,2010-11-11,series-b,JW Asset Management,Arbor Pharmaceuticals,biotech,biotech,XBI,biotech,0.7
20040,c:61369,f:6615,c:61369,2010-11-11,series-b,ARCH Healthcare Fund,Arbor Pharmaceuticals,biotech,biotech,XBI,biotech,0.7
20054,c:61470,f:4307,c:61470,2010-09-17,series-a,Limburgse Reconversie Maatschappij,D square nv,software,software,IGV,saas,0.7
20058,c:61498,f:2257,c:61498,2010-11-12,series-a,SV Life Sciences,Delenex Therapeutics,biotech,biotech,XBI,biotech,0.7
20058,c:61498,f:2991,c:61498,2010-11-12,series-a,HBM BioCapital,Delenex Therapeutics,biotech,biotech,XBI,biotech,0.7
20058,c:61498,f:2993,c:61498,2010-11-12,series-a,BioMedinvest,Delenex Therapeutics,biotech,biotech,XBI,biotech,0.7
20058,c:61498,f:2994,c:61498,2010-11-12,series-a,VI Partners,Delenex Therapeutics,biotech,biotech,XBI,biotech,0.7
20090,c:61691,f:4452,c:61691,2010-11-16,series-a,Longwood Founders Fund,Verastem,biotech,biotech,XBI,biotech,0.7
20090,c:61691,f:42,c:61691,2010-11-16,series-a,Bessemer Venture Partners,Verastem,biotech,biotech,XBI,biotech,0.7
20090,c:61691,f:1111,c:61691,2010-11-16,series-a,Cardinal Partners,Verastem,biotech,biotech,XBI,biotech,0.7
20090,c:61691,f:2472,c:61691,2010-11-16,series-a,MPM Capital,Verastem,biotech,biotech,XBI,biotech,0.7
20093,c:15829,f:17,c:15829,2010-11-16,series-b,Sequoia Capital,Virident Systems,enterprise,enterprise,IGV,saas,0.7
20093,c:15829,f:1080,c:15829,2010-11-16,series-b,Globespan Capital Partners,Virident Systems,enterprise,enterprise,IGV,saas,0.7
20093,c:15829,f:338,c:15829,2010-11-16,series-b,Artiman Ventures,Virident Systems,enterprise,enterprise,IGV,saas,0.7
20100,c:61729,f:6633,c:61729,2010-11-15,series-a,LCS Ventures,City Labs,hardware,hardware,SOXX,semiconductors,0.7
20102,c:24257,f:367,c:24257,2010-11-17,series-a,Intel Capital,Althea Systems,hardware,hardware,SOXX,semiconductors,0.7
20104,c:58115,f:367,c:58115,2010-11-17,series-a,Intel Capital,Adaptivity,enterprise,enterprise,IGV,saas,0.7
20109,c:61755,f:3765,c:61755,2008-01-01,series-a,Emerald Stage2 Ventures,Core Solutions,software,software,IGV,saas,0.7
20111,c:61756,f:367,c:61756,2010-11-20,series-a,Intel Capital,Rock Flow Dynamics,software,software,IGV,saas,0.7
20146,c:49374,f:3181,c:49374,2010-11-18,series-a,SV Angel,Topguest,enterprise,enterprise,IGV,saas,0.7
20146,c:49374,f:737,c:49374,2010-11-18,series-a,SoftTech VC,Topguest,enterprise,enterprise,IGV,saas,0.7
20146,c:49374,f:6,c:49374,2010-11-18,series-a,Founders Fund,Topguest,enterprise,enterprise,IGV,saas,0.7
20196,c:51663,f:3,c:51663,2010-11-23,series-a,Trinity Ventures,Badgeville,enterprise,enterprise,IGV,saas,0.7
20196,c:51663,f:649,c:51663,2010-11-23,series-a,El Dorado Ventures,Badgeville,enterprise,enterprise,IGV,saas,0.7
20196,c:51663,f:7527,c:51663,2010-11-23,series-a,Webb Investment Network,Badgeville,enterprise,enterprise,IGV,saas,0.7
20236,c:61783,f:745,c:61783,2009-01-01,series-a,Foundry Group,Standing Cloud,enterprise,enterprise,IGV,saas,0.7
20237,c:61783,f:745,c:61783,2009-10-01,series-a,Foundry Group,Standing Cloud,enterprise,enterprise,IGV,saas,0.7
20262,c:62716,f:6675,c:62716,2010-07-06,series-a,InnovaFonds,Oktalogic,hardware,hardware,SOXX,semiconductors,0.7
20278,c:59031,f:286,c:59031,2010-11-29,series-a,Matrix Partners,CloudBees,enterprise,enterprise,IGV,saas,0.7
20282,c:36689,f:4127,c:36689,2010-11-29,series-a,Seroba Kernel,Covagen,biotech,biotech,XBI,biotech,0.7
20282,c:36689,f:79,c:36689,2010-11-29,series-a,Edmond de Rothschild Venture Capital,Covagen,biotech,biotech,XBI,biotech,0.7
20282,c:36689,f:3005,c:36689,2010-11-29,series-a,MP Healthcare Venture Management,Covagen,biotech,biotech,XBI,biotech,0.7
20282,c:36689,f:2764,c:36689,2010-11-29,series-a,Novartis Venture Fund,Covagen,biotech,biotech,XBI,biotech,0.7
20282,c:36689,f:952,c:36689,2010-11-29,series-a,Ventech,Covagen,biotech,biotech,XBI,biotech,0.7
20289,c:12834,f:105,c:12834,2010-11-30,series-b,Balderton Capital,Abiquo,enterprise,enterprise,IGV,saas,0.7
20289,c:12834,f:239,c:12834,2010-11-30,series-b,Nauta Capital,Abiquo,enterprise,enterprise,IGV,saas,0.7
20289,c:12834,f:1254,c:12834,2010-11-30,series-b,Eurecan,Abiquo,enterprise,enterprise,IGV,saas,0.7
20293,c:62836,f:6600,c:62836,2010-11-01,series-a,North Star Equity Investment Partners,Aframe,enterprise,enterprise,IGV,saas,0.7
20303,c:44205,f:1068,c:44205,2010-11-29,series-b,StarVest Partners,Transactis,software,software,IGV,saas,0.7
20303,c:44205,f:5233,c:44205,2010-11-29,series-b,ff Venture Capital,Transactis,software,software,IGV,saas,0.7
20304,c:61783,f:663,c:61783,2010-11-30,series-b,Avalon Ventures,Standing Cloud,enterprise,enterprise,IGV,saas,0.7
20304,c:61783,f:745,c:61783,2010-11-30,series-b,Foundry Group,Standing Cloud,enterprise,enterprise,IGV,saas,0.7
20305,c:40870,f:4917,c:40870,2010-11-30,series-a,Golden Seeds,Hatsize,software,software,IGV,saas,0.7
20305,c:40870,f:2908,c:40870,2010-11-30,series-a,Business Development Bank of Canada,Hatsize,software,software,IGV,saas,0.7
20315,c:51319,f:31,c:51319,2010-12-01,series-a,O'Reilly AlphaTech Ventures,Strobe,software,software,IGV,saas,0.7
20315,c:51319,f:510,c:51319,2010-12-01,series-a,Hummer Winblad Venture Partners,Strobe,software,software,IGV,saas,0.7
20317,c:40742,f:95,c:40742,2010-12-01,series-b,Partech Ventures,Racktivity,software,software,IGV,saas,0.7
20317,c:40742,f:176,c:40742,2010-12-01,series-b,Big Bang Ventures,Racktivity,software,software,IGV,saas,0.7
20319,c:18053,f:86,c:18053,2010-12-01,series-b,Norwest Venture Partners,Appnomic Systems,software,software,IGV,saas,0.7
20326,c:46051,f:620,c:46051,2010-12-01,series-b,Borealis Ventures,enVista,enterprise,enterprise,IGV,saas,0.7
20326,c:46051,f:1618,c:46051,2010-12-01,series-b,Egan-Managed Capital,enVista,enterprise,enterprise,IGV,saas,0.7
20326,c:46051,f:217,c:46051,2010-12-01,series-b,Point Judith Capital,enVista,enterprise,enterprise,IGV,saas,0.7
20330,c:44467,f:42,c:44467,2010-12-01,series-a,Bessemer Venture Partners,Betterment,finance,finance,XLF,fintech,0.7
20330,c:44467,f:2095,c:44467,2010-12-01,series-a,Anthemis Group,Betterment,finance,finance,XLF,fintech,0.7
20330,c:44467,f:6669,c:44467,2010-12-01,series-a,reinmkr capital,Betterment,finance,finance,XLF,fintech,0.7
20338,c:63053,f:2970,c:63053,2009-07-01,series-a,Inveready  Technology Investment Group,PasswordBank,software,software,IGV,saas,0.7
20352,c:63158,f:6693,c:63158,2010-12-01,series-a,Lordship Ventures,Histogen,biotech,biotech,XBI,biotech,0.7
20370,c:63273,f:3113,c:63273,2010-09-09,series-b,Sigma Gestion,Webdyn,hardware,hardware,SOXX,semiconductors,0.7
20372,c:40425,f:623,c:40425,2010-12-06,series-b,Origin Ventures,Shoutlet,enterprise,enterprise,IGV,saas,0.7
20372,c:40425,f:1099,c:40425,2010-12-06,series-b,Leo Capital Holdings,Shoutlet,enterprise,enterprise,IGV,saas,0.7
20374,c:61185,f:29,c:61185,2010-12-06,series-a,First Round Capital,Monetate,enterprise,enterprise,IGV,saas,0.7
20374,c:61185,f:4850,c:61185,2010-12-06,series-a,FLOODGATE,Monetate,enterprise,enterprise,IGV,saas,0.7
20397,c:40159,f:286,c:40159,2010-12-06,series-a,Matrix Partners,Taulia,enterprise,enterprise,IGV,saas,0.7
20397,c:40159,f:3,c:40159,2010-12-06,series-a,Trinity Ventures,Taulia,enterprise,enterprise,IGV,saas,0.7
20410,c:48612,f:66,c:48612,2010-12-07,series-b,Khosla Ventures,Panzura,software,software,IGV,saas,0.7
20410,c:48612,f:286,c:48612,2010-12-07,series-b,Matrix Partners,Panzura,software,software,IGV,saas,0.7
20410,c:48612,f:1963,c:48612,2010-12-07,series-b,CTTV Investments,Panzura,software,software,IGV,saas,0.7
20417,c:27123,f:3806,c:27123,2010-12-07,series-a,PROfounders Capital,citysocializer,social,social,FDN,consumer_internet,0.7
20428,c:63517,f:1294,c:63517,2010-12-08,series-a,Access Venture Partners,Giveo,software,software,IGV,saas,0.7
20428,c:63517,f:1312,c:63517,2010-12-08,series-a,Grotech Ventures,Giveo,software,software,IGV,saas,0.7
20428,c:63517,f:4969,c:63517,2010-12-08,series-a,FFP Holdings,Giveo,software,software,IGV,saas,0.7
20438,c:63562,f:6151,c:63562,2010-12-08,series-a,Cycad Group,Sofie Biosciences,biotech,biotech,XBI,biotech,0.7
20444,c:63565,f:116,c:63565,2010-12-08,series-b,Mohr Davidow Ventures,Sequenta,biotech,biotech,XBI,biotech,0.7
20444,c:63565,f:18,c:63565,2010-12-08,series-b,Index Ventures,Sequenta,biotech,biotech,XBI,biotech,0.7
20448,c:13245,f:180,c:13245,2010-12-08,series-b,Prism Venture Management,Sonian,enterprise,enterprise,IGV,saas,0.7
20448,c:13245,f:314,c:13245,2010-12-08,series-b,Summerhill Venture Partners,Sonian,enterprise,enterprise,IGV,saas,0.7
20474,c:63840,f:2600,c:63840,2010-12-13,series-b,Globis Capital Partners,Phyzios,software,software,IGV,saas,0.7
20474,c:63840,f:6738,c:63840,2010-12-13,series-b,Daiwa Corporate Investment,Phyzios,software,software,IGV,saas,0.7
20474,c:63840,f:6739,c:63840,2010-12-13,series-b,Nissay Capital,Phyzios,software,software,IGV,saas,0.7
20486,c:24896,f:2761,c:24896,2010-12-13,series-b,SR One,Semprus BioSciences,biotech,biotech,XBI,biotech,0.7
20486,c:24896,f:2138,c:24896,2010-12-13,series-b,Foundation Medical Partners,Semprus BioSciences,biotech,biotech,XBI,biotech,0.7
20486,c:24896,f:2140,c:24896,2010-12-13,series-b,5AM Ventures,Semprus BioSciences,biotech,biotech,XBI,biotech,0.7
20486,c:24896,f:4249,c:24896,2010-12-13,series-b,Pangaea Ventures,Semprus BioSciences,biotech,biotech,XBI,biotech,0.7
20488,c:38811,f:42,c:38811,2010-12-13,series-a,Bessemer Venture Partners,Shopify,software,software,IGV,saas,0.7
20488,c:38811,f:390,c:38811,2010-12-13,series-a,FirstMark Capital,Shopify,software,software,IGV,saas,0.7
20488,c:38811,f:446,c:38811,2010-12-13,series-a,Felicis Ventures,Shopify,software,software,IGV,saas,0.7
20489,c:50208,f:671,c:50208,2010-12-13,series-b,Paladin Capital Group,QuantaLife,biotech,biotech,XBI,biotech,0.7
20499,c:27138,f:1333,c:27138,2011-04-08,series-b,OVP Venture Partners,CradlePoint Technology,hardware,hardware,SOXX,semiconductors,0.7
20499,c:27138,f:716,c:27138,2011-04-08,series-b,Highway 12 Ventures,CradlePoint Technology,hardware,hardware,SOXX,semiconductors,0.7
20507,c:20177,f:192,c:20177,2010-12-15,series-b,US Venture Partners,Clustrix,enterprise,enterprise,IGV,saas,0.7
20507,c:20177,f:17,c:20177,2010-12-15,series-b,Sequoia Capital,Clustrix,enterprise,enterprise,IGV,saas,0.7
20507,c:20177,f:333,c:20177,2010-12-15,series-b,ATA Ventures,Clustrix,enterprise,enterprise,IGV,saas,0.7
20510,c:17521,f:1948,c:17521,2010-12-14,series-a,Arcapita Ventures,Intelleflex,enterprise,enterprise,IGV,saas,0.7
20510,c:17521,f:1926,c:17521,2010-12-14,series-a,New Venture Partners,Intelleflex,enterprise,enterprise,IGV,saas,0.7
20511,c:9602,f:745,c:9602,2010-12-14,series-a,Foundry Group,Integrate,software,software,IGV,saas,0.7
20514,c:59187,f:62,c:59187,2009-12-07,series-a,Ignition Partners,Appature,enterprise,enterprise,IGV,saas,0.7
20514,c:59187,f:89,c:59187,2009-12-07,series-a,Madrona Venture Group,Appature,enterprise,enterprise,IGV,saas,0.7
20514,c:59187,f:1017,c:59187,2009-12-07,series-a,Founder's Co-op,Appature,enterprise,enterprise,IGV,saas,0.7
20531,c:25764,f:1186,c:25764,2010-12-11,series-b,High-Tech Gruenderfonds,ubigrate,software,software,IGV,saas,0.7
20531,c:25764,f:3627,c:25764,2010-12-11,series-b,Sympasis Innovation Capital,ubigrate,software,software,IGV,saas,0.7
20531,c:25764,f:2243,c:25764,2010-12-11,series-b,KfW Bankengruppe,ubigrate,software,software,IGV,saas,0.7
20537,c:53057,f:192,c:53057,2010-12-14,series-a,US Venture Partners,Victrio,enterprise,enterprise,IGV,saas,0.7
20553,c:25007,f:2827,c:25007,2010-12-17,series-b,BZ Bank,NovImmune,biotech,biotech,XBI,biotech,0.7
20571,c:20622,f:6762,c:20622,2010-09-17,series-a,Bendigo Partners,Kapitall,finance,finance,XLF,fintech,0.7
